kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
6032517,1,,1.7914,2.98085e-06,132.994,0.000730758,0.5,1.369,1.878,0.03624,225.8,6.788,42.68,1.589,0.3014,1580.0,369.0,,,6092.0,201.0,4.45,0.31,1.028,0.476
6141372,1,,0.58709,1.05391e-05,131.639,0.00188042,0.3,5.592,2.002,0.7792,17.19,2.292,10.02,0.7248,0.2257,3380.0,963.0,,,7289.0,328.0,4.13,0.32,1.709,0.962
5370646,2,,1.01609,7.18163e-06,131.601,0.00394094,0.9846,0.003634,1.887,0.07302,177.8,11.09,24.35,2.569,0.1778,2580.0,886.0,,,7216.0,297.0,4.25,0.38,1.44,0.982
6632945,2,,0.7171,7.19313e-06,131.84,0.000938878,0.09393,18.48,2.529,0.8703,87.86,9.322,11.46,1.505,0.4374,2990.0,1250.0,,,7254.0,304.0,4.22,0.45,1.583,1.314
8589731,1,,4.46974,1.48545e-06,133.011,0.00026979,1.0,0.2905,5.424,7.662,3580.0,15850.0,420.3,25.9,2.404,1610.0,396.0,,,5758.0,174.0,3.81,0.45,2.318,1.127
7457296,1,,3.97073,1.05428e-05,134.646,0.00172392,0.4234,4.389,1.78,0.1224,310.4,16.69,21.48,1.377,0.8254,958.0,542.0,,,5178.0,169.0,4.52,0.7,0.778,0.879
7461307,1,,0.773577,5.72207e-06,132.102,0.00156408,0.5008,2.406,1.813,0.3251,65.25,5.008,17.58,0.7504,0.2748,1890.0,400.0,,,5747.0,169.0,4.51,0.29,0.907,0.38
9101208,1,,1.81138,2.94138e-05,132.951,0.00993258,0.9863,0.01462,2.43,0.3516,52.1,9.627,7.274,0.9193,0.1341,1470.0,296.0,,,5941.0,187.0,4.52,0.29,0.911,0.363
7032274,1,,0.566751,0.000184202,131.873,0.056192,0.4427,26.66,2.046,8.326,3.383,8.553,0.5559,0.2208,0.6716,2580.0,705.0,,,6434.0,288.0,4.38,0.31,1.17,0.631
4669402,1,,143.195,0.00242347,227.302,0.0117905,0.9895,0.05455,10.46,0.8308,552.3,39.89,15.47,4.092,3.611,381.0,63.9,,,6007.0,170.0,4.33,0.23,1.06,0.351
5651104,1,,3.04033,2.48598e-07,133.465,4.69236e-05,0.7789,0.00567,1.913,0.008436,12590.0,25.8,673.0,9.904,0.03723,1020.0,714.0,,,5035.0,156.0,4.52,0.77,0.791,1.105
8233702,1,,41.6977,0.000228113,134.245,0.00459825,0.488,5.285,5.415,1.079,697.0,28.56,24.09,2.348,1.81,490.0,98.4,,,5737.0,162.0,4.54,0.29,0.872,0.347
6525280,1,,1.71029,1.01125e-05,131.618,0.00294357,0.6979,0.6989,3.001,0.2716,34.12,2.577,15.23,0.6752,0.1261,1700.0,378.0,,,6190.0,188.0,4.37,0.28,1.081,0.478
8358008,1,,10.0647,1.8188e-06,135.251,0.000148754,0.9995,0.02804,3.57,0.008617,10150.0,50.53,589.2,13.0,1.503,679.0,115.0,,,5185.0,160.0,4.57,0.75,0.705,0.234
9898017,1,,2.2979,1.75562e-05,131.513,0.00436643,0.05418,154.3,2.864,0.3888,71.85,8.375,10.62,0.8814,1.409,1530.0,366.0,,,6363.0,217.0,4.44,0.3,1.035,0.491
6546528,1,,3.05355,4.54977e-06,133.886,0.000887191,0.6881,0.9495,2.332,0.1332,385.8,10.93,40.39,1.787,0.4919,1170.0,198.0,,,5751.0,159.0,4.55,0.24,0.854,0.287
6231538,1,,0.955263,1.96825e-05,131.919,0.00629831,0.8985,1.178,2.463,6.277,60.98,13.33,5.525,2.529,2.263,3410.0,800.0,,,6810.0,311.0,3.72,0.41,2.787,1.281
10854768,1,,10.1172,2.26271e-05,137.443,0.00178776,0.2927,5.232,4.597,0.22,291.5,8.291,39.56,2.705,0.7749,1230.0,377.0,,,7138.0,311.0,4.2,0.34,1.554,0.945
7742408,1,,33.497,0.00021077,163.761,0.00521792,0.7277,1.206,3.983,0.3008,174.9,13.95,13.88,2.411,1.311,630.0,265.0,,,4928.0,147.0,3.97,0.58,1.688,1.416
7533425,2,,12.1574,0.000292461,139.176,0.0134997,0.3003,241.8,0.7951,1.669,216.2,67.74,14.93,3.233,43.46,1440.0,385.0,,,7987.0,313.0,4.05,0.33,2.129,1.128
11182608,2,,0.527304,1.64492e-05,131.957,0.00588491,0.9235,0.3781,1.586,3.318,35.81,6.905,7.218,1.095,0.4067,3420.0,1400.0,,,7615.0,302.0,4.26,0.46,1.551,1.264
5721628,1,,0.806878,1.04924e-05,131.985,0.00356989,0.9018,0.4247,2.563,4.233,32.51,3.428,11.1,1.477,0.4682,3760.0,726.0,,,8237.0,321.0,4.0,0.24,2.223,0.84
5979863,2,,16.6219,3.55751e-05,142.198,0.00180141,0.941,0.006533,4.356,0.1046,1343.0,28.84,54.93,4.107,0.07382,720.0,147.0,,,5949.0,180.0,4.45,0.27,0.907,0.366
5435816,1,,181.852,0.000112737,251.878,0.000440975,0.9232,0.03823,5.681,0.04233,27520.0,150.6,284.1,23.66,2.502,333.0,75.7,,,6063.0,216.0,4.48,0.31,1.012,0.454
11200405,1,,4.6396,1.15028e-06,135.1,0.000232715,0.6376,0.0122,3.499,0.01984,29130.0,93.98,381.2,21.57,0.07054,1290.0,216.0,,,6078.0,197.0,4.22,0.23,1.194,0.393
9906802,1,,9.26148,7.33875e-05,135.109,0.00575142,0.7263,2.161,1.769,0.282,141.2,19.62,8.031,1.019,0.7747,764.0,150.0,,,5578.0,164.0,4.58,0.25,0.794,0.308
6781535,1,,9.12209,2.15103e-07,138.835,1.89169e-05,0.9678,0.008502,4.601,0.00138,58900.0,14.3,4325.0,45.37,0.7687,973.0,194.0,,,5964.0,178.0,4.3,0.24,1.162,0.457
4736208,1,,63.6807,0.0,167.559,0.0,0.1,0.0,9.0,0.0,361000.0,0.0,-1.0,53.61,0.0,486.0,0.0,,,5979.0,188.0,4.39,0.26,1.054,0.399
9578461,4,,2.07071,0.0,132.393,0.0,0.1,0.0,5.0,0.0,88.4,0.0,-1.0,3.138,0.0,3330.0,0.0,,,8252.0,311.0,3.68,0.34,3.3,1.328
9650957,3,,0.853958,1.29318e-05,131.512,0.0043852,0.4371,4.841,3.196,2.381,24.99,3.864,8.459,1.113,0.4887,3270.0,753.0,,,7271.0,343.0,3.98,0.27,2.158,0.972
7116072,1,,0.566777,1.24503e-05,131.837,0.00389887,0.9005,0.6775,1.743,4.358,16.0,2.659,8.899,0.7079,0.4691,2630.0,807.0,,,5520.0,174.0,4.03,0.43,1.483,0.907
10651945,2,,25.367,3.55924e-06,133.589,0.000114707,0.9632,0.03377,5.327,0.008342,55720.0,60.78,1063.0,38.94,2.695,672.0,163.0,,,6201.0,207.0,4.43,0.31,1.04,0.5
9965206,1,,16.2275,1.01218e-06,136.64,5.61632e-05,0.7135,0.0352,5.127,0.002228,221400.0,135.1,2500.0,46.47,1.83,600.0,85.1,,,5282.0,203.0,4.58,0.18,0.802,0.219
4142847,1,,210.631,0.00145542,300.725,0.00548567,0.09037,18.64,8.233,1.038,1963.0,93.02,20.37,2.93,1.426,230.0,15.5,,,4905.0,151.0,4.59,0.06,0.682,0.082
9881662,1,,3.25428,4.1925e-06,133.61,0.000817231,0.247,3.959,2.97,0.03426,160.7,3.172,53.29,1.379,0.3169,1300.0,137.0,,,5945.0,121.0,4.4,0.15,1.089,0.225
4570949,1,,1.54493,8.88004e-08,132.003,1.70612e-05,0.9001,0.001314,1.391,0.003415,5682.0,8.764,1196.0,12.97,0.02775,2010.0,230.0,,,6308.0,143.0,4.19,0.16,1.444,0.324
8639063,3,,5.33252,8.72217e-05,136.333,0.0117063,0.7569,1.019,12.86,3.892,151.4,14.1,10.84,3.187,0.9748,2000.0,475.0,,,8026.0,322.0,3.98,0.29,2.383,1.117
11823054,2,,3.13784,6.43671e-06,133.556,0.00123327,0.5825,1.662,1.926,0.09382,303.7,12.23,29.27,1.372,0.5135,1030.0,135.0,,,5324.0,170.0,4.6,0.15,0.761,0.193
2576692,2,,87.8773,0.0,142.167,0.0,0.1,0.0,12.0,0.0,282600.0,0.0,-1.0,33.63,0.0,378.0,0.0,,,5782.0,151.0,4.56,0.3,0.822,0.354
9025922,2,,11.3205,3.81562e-05,140.131,0.00271525,0.3049,13.94,4.225,1.001,825.4,28.15,32.54,2.874,3.056,812.0,0.000912,,,5780.0,0.0,4.44,0.0,1.0,0.0
8227661,1,,1.85376,3.57784e-06,132.661,0.000843871,0.5008,2.592,1.588,0.1446,677.6,31.88,30.55,0.3088,0.1227,345.0,0.000222,,,2661.0,0.0,5.28,0.0,0.116,0.0
6869184,1,,43.3171,0.000239864,136.57,0.00446068,0.9055,0.03555,5.681,0.32,1036.0,44.98,22.98,3.017,0.141,463.0,91.8,,,5668.0,165.0,4.58,0.25,0.785,0.308
8258160,2,,23.6274,0.000282274,137.739,0.0131868,0.9966,0.1538,11.82,0.2867,7395.0,154.9,47.12,13.45,10.02,560.0,110.0,,,5305.0,211.0,4.48,0.26,0.857,0.329
8580438,1,,6.49603,1.45992e-07,135.469,1.77321e-05,0.001467,0.3303,5.251,0.001387,117400.0,27.05,5034.0,33.52,0.006525,957.0,204.0,,,5516.0,170.0,4.36,0.27,0.988,0.417
2719436,1,,0.745257,1.0342e-05,131.928,0.00160597,0.0548,49.31,1.912,0.4429,249.2,24.12,11.92,2.714,1.237,3120.0,893.0,,,7318.0,393.0,4.14,0.32,1.693,0.952
5952403,1,,0.905683,7.97566e-07,132.195,8.96612e-05,0.9017,0.02817,0.8668,0.03221,1634.0,20.76,110.5,38.01,1.45,3990.0,630.0,,,5037.0,121.0,3.0,0.17,7.553,2.357
8591109,3,,2.76954,4.16208e-05,131.705,0.00966191,0.8131,0.9744,8.427,8.215,37.69,3.636,10.91,1.019,0.4343,1700.0,430.0,,,6270.0,212.0,4.12,0.25,1.494,0.748
7032568,1,,0.566778,9.82657e-06,131.827,0.00266637,0.001272,3961.0,2.012,2.117,21.46,2.757,10.96,0.748,0.7095,3110.0,665.0,,,6432.0,215.0,4.02,0.31,1.603,0.676
3957739,2,,2.63358,2.32777e-06,131.999,0.000348355,0.2312,2.989,1.278,0.05033,1206.0,33.61,67.93,9.941,2.138,1950.0,727.0,,,4897.0,124.0,3.46,0.4,2.916,2.175
9429060,3,,0.514247,2.68677e-05,132.02,0.00439891,0.03721,268.4,1.517,1.937,153.5,53.98,4.714,1.983,3.656,3160.0,1010.0,,,6709.0,224.0,4.17,0.35,1.585,1.005
8257115,1,,0.995074,1.43902e-05,132.498,0.00567416,0.06106,137.3,4.214,10.65,22.19,3.349,8.571,0.7125,1.106,2450.0,882.0,,,6711.0,310.0,4.23,0.41,1.503,1.071
9512981,1,,281.563,0.000424744,357.997,0.000762526,0.00616,6.12,8.824,0.08124,21230.0,113.7,197.6,9.459,0.1181,199.0,14.9,,,4769.0,180.0,4.63,0.07,0.674,0.087
5632912,1,,0.823006,8.21905e-05,131.665,0.0191081,0.8972,1.842,2.786,22.29,8.412,5.383,1.696,1.346,1.798,4600.0,1290.0,,,7596.0,294.0,3.51,0.54,3.991,2.217
12108293,1,,0.705389,2.09589e-05,131.721,0.00504699,0.4625,7.445,1.638,0.807,26.07,6.77,5.357,0.3874,0.4196,1700.0,207.0,,,5374.0,174.0,4.61,0.14,0.748,0.176
9967009,2,,30.9907,0.000570443,141.415,0.0142389,0.222,45.9,8.563,2.858,347.4,35.58,9.889,1.704,3.95,566.0,111.0,,,5896.0,190.0,4.52,0.28,0.916,0.353
5129738,2,,5.79554,9.83396e-05,134.888,0.0124584,0.01312,384.2,15.7,9.534,14.2,1.399,11.54,0.867,0.6483,2140.0,518.0,,,9296.0,422.0,4.08,0.3,2.253,1.071
7219825,2,,26.6952,0.000267302,144.001,0.00803519,0.4996,7.521,4.52,0.5358,132.1,11.25,11.96,1.437,1.455,706.0,60.8,,,6086.0,127.0,4.27,0.13,1.216,0.203
7989348,2,,1.0664,1.70665e-05,131.974,0.00296947,0.09842,50.37,2.445,1.009,32.65,6.039,10.25,0.8803,0.8512,2430.0,650.0,,,6507.0,210.0,4.13,0.28,1.53,0.813
6451294,2,,2.273,2.48277e-05,131.691,0.00685502,0.0945,81.56,6.632,6.843,74.55,7.636,12.78,1.121,1.622,1730.0,504.0,,,6661.0,318.0,4.34,0.34,1.29,0.741
7970283,1,,459.23,0.0090665,260.38,0.0115643,8.81e-05,252100.0,3.269,4.201,1063.0,24310.0,8.134,3.034,14.19,236.0,46.4,,,5988.0,184.0,4.51,0.29,0.934,0.363
4150539,3,,94.2196,0.0017189,196.432,0.0147174,0.2093,12.32,12.23,1.462,774.9,70.69,13.76,1.863,1.611,286.0,15.6,,,4641.0,142.0,4.59,0.05,0.694,0.063
10485165,1,,0.890519,1.12661e-05,131.753,0.00314758,0.5024,3.697,1.99,0.5112,44.63,6.209,9.273,0.7351,0.3562,2100.0,553.0,,,6280.0,216.0,4.41,0.32,1.066,0.556
10213964,1,,0.528109,8.86577e-06,131.6,0.00511087,0.9649,0.02083,1.209,0.259,87.56,9.506,12.48,2.122,0.156,3610.0,741.0,,,7214.0,308.0,4.05,0.23,1.813,0.728
12164634,1,,89.3312,8.20791e-06,142.317,7.63676e-05,0.5061,0.001151,11.33,0.004608,59370.0,23.47,3018.0,37.34,0.01044,560.0,190.0,,,6867.0,274.0,4.23,0.38,1.473,0.994
7050060,1,,22.0459,0.000565255,134.156,0.0222186,0.9995,0.02617,28.69,2.089,259.5,8.475,34.64,4.017,2.366,760.0,155.0,,,5974.0,200.0,4.22,0.23,1.26,0.508
11294394,1,,2.09537,1.75076e-05,132.726,0.00336693,0.002901,1641.0,4.639,1.667,31.37,3.594,9.31,0.7306,0.65,1780.0,657.0,,,6616.0,229.0,4.33,0.41,1.298,0.956
4283612,1,,1.36658,1.374e-05,132.275,0.00404897,0.00371,1157.0,4.901,4.459,29.75,4.769,9.78,0.7136,0.5642,2130.0,451.0,,,6632.0,217.0,4.24,0.24,1.299,0.544
6356627,4,,4.20894,0.000252515,132.081,0.0653145,0.9089,0.01116,14.14,0.7372,146.7,18.89,12.29,2.005,0.1214,1490.0,403.0,,,6623.0,207.0,4.23,0.3,1.41,0.76
9899449,1,,1.33252,9.33006e-06,132.067,0.0019603,0.4978,4.662,1.236,0.08782,128.4,15.73,11.18,1.12,0.7214,1670.0,350.0,,,6014.0,208.0,4.49,0.3,0.958,0.395
6024477,2,,3.83492,4.46133e-05,134.339,0.00774794,0.0007352,5286.0,12.08,7.629,22.07,40.14,8.996,1.431,0.9138,2680.0,445.0,,,8615.0,351.0,3.78,0.28,3.003,0.966
10470968,1,,0.933688,1.64327e-05,131.576,0.00666319,0.4327,8.135,3.765,5.398,28.82,4.697,7.427,0.5456,0.482,1940.0,431.0,,,6108.0,197.0,4.47,0.3,0.997,0.437
10810838,1,,56.3542,9.76121e-05,144.835,0.00137746,0.8516,0.1167,3.439,0.2551,1036.0,19.84,52.03,2.631,0.2589,352.0,12.3,,,4802.0,101.0,4.58,0.04,0.701,0.039
6131659,2,,17.5278,2.21389e-07,135.807,1.01421e-05,0.917,0.01169,5.626,0.0005189,108200.0,10.5,9779.0,37.68,0.6858,567.0,52.1,,,5082.0,149.0,4.54,0.31,0.758,0.132
7377660,1,,1.01292,1.96802e-05,131.641,0.00688664,0.0191,518.1,3.709,8.24,12.14,2.546,6.824,0.4604,0.815,2350.0,641.0,,,6749.0,242.0,4.29,0.32,1.31,0.709
8630788,2,,14.6463,7.35264e-05,136.514,0.00407778,0.5466,2.917,5.514,0.7172,620.1,24.16,25.97,2.265,1.193,695.0,132.0,,,5717.0,166.0,4.54,0.28,0.884,0.333
8345172,1,,50.5714,0.000282846,161.117,0.00434188,0.2246,35.08,3.58,1.758,1244.0,79.57,17.86,2.726,6.046,408.0,48.8,,,5275.0,165.0,4.59,0.15,0.787,0.182
6837146,1,,20.5135,8.01919e-05,131.85,0.00355403,0.6849,1.284,3.469,0.6281,1152.0,39.2,29.91,2.506,1.008,536.0,64.3,,,5305.0,216.0,4.62,0.12,0.695,0.157
5649956,1,,1.20784,7.97544e-08,132.32,2.45026e-05,0.7592,0.0008019,3.178,0.002072,45510.0,54.29,1572.0,18.83,0.01637,1540.0,347.0,,,5601.0,195.0,4.53,0.27,0.797,0.355
10098322,1,,3.11891,4.7693e-05,132.542,0.00972533,0.6923,1.612,11.31,9.858,28.97,2.602,11.19,0.8925,0.3511,1690.0,416.0,,,6381.0,246.0,4.1,0.25,1.553,0.757
9288444,1,,0.500703,8.14662e-06,131.803,0.00153644,0.4928,2.563,1.538,0.509,45.47,4.534,15.12,1.16,0.3368,3360.0,1230.0,,,7037.0,333.0,4.17,0.41,1.657,1.198
6185711,1,,11.7023,1.84766e-05,139.428,0.00125054,0.3179,3.537,1.962,0.1056,500.0,13.88,38.7,1.73,0.4548,722.0,154.0,,,5751.0,163.0,4.59,0.27,0.767,0.324
5623833,1,,0.566802,1.93239e-05,131.814,0.00500365,0.9,0.6796,1.85,5.137,19.29,4.575,5.968,1.504,1.061,3360.0,1260.0,,,5067.0,129.0,3.45,0.39,2.842,2.132
7375795,2,,0.691598,5.14187e-05,131.839,0.0132992,0.7,1.621,1.64,0.7828,3.85,2.329,2.16,0.1981,0.1136,2030.0,209.0,,,5687.0,115.0,4.41,0.14,0.943,0.19
7673192,3,,11.2428,5.02922e-05,136.321,0.00344627,0.5,3.384,4.194,0.2184,140.1,7.113,19.7,1.462,0.6758,931.0,77.7,,,6052.0,129.0,4.29,0.12,1.202,0.194
7032687,1,,0.566821,1.30992e-05,131.78,0.00292864,0.04777,163.5,1.993,3.087,68.44,12.58,9.569,0.7251,1.09,2220.0,482.0,,,6215.0,228.0,4.54,0.32,0.872,0.373
6876878,2,,3.92556,5.38748e-05,134.6,0.00933028,0.9017,0.1731,9.721,3.791,31.31,3.732,8.734,0.728,0.1146,1330.0,351.0,,,6444.0,221.0,4.39,0.32,1.112,0.58
5371492,2,,4.06687,6.84626e-05,131.927,0.0114791,0.5122,3.531,14.04,8.998,27.86,2.613,11.49,0.9949,0.3899,1890.0,611.0,,,7719.0,301.0,4.14,0.37,1.811,1.165
8022489,1,,197.511,0.000410981,272.387,0.00151113,0.8314,0.01106,11.2,0.09868,2601.0,21.23,124.5,9.669,0.08287,391.0,49.9,,,5616.0,118.0,4.0,0.19,1.674,0.421
8260902,1,,38.6715,0.000215704,157.621,0.00473471,0.3265,12.71,5.338,1.118,626.4,28.34,22.82,2.275,2.604,502.0,182.0,,,5432.0,177.0,4.42,0.43,0.913,0.659
6529483,1,,0.601481,1.1721e-05,132.056,0.00224108,0.8928,0.4069,1.307,0.7873,27.85,4.181,10.37,0.4504,0.1783,1770.0,178.0,,,5290.0,165.0,4.58,0.1,0.716,0.137
8569986,1,,3.13316,1.45622e-05,134.027,0.00260215,0.4153,2.722,3.386,0.104,56.01,4.479,13.35,2.159,0.4509,2850.0,710.0,,,9176.0,411.0,3.93,0.24,2.786,1.364
6100062,1,,3.50329,3.41946e-05,131.664,0.00611569,0.7311,0.7556,9.045,2.315,29.01,3.481,8.388,1.057,0.2191,1820.0,521.0,,,6927.0,249.0,4.09,0.33,1.818,1.035
6871866,2,,0.958034,2.1205e-05,131.911,0.0187857,0.9431,0.1037,2.536,2.046,18.62,2.085,10.11,1.225,0.1719,3470.0,798.0,,,7848.0,304.0,3.97,0.28,2.352,1.067
8107903,1,,1.52232,7.62737e-05,131.53,0.0248185,0.9995,0.2012,4.012,1.449,2045.0,297.0,10.15,2.341,4.003,604.0,56.7,,,3420.0,50.0,5.01,0.06,0.27,0.05
8559152,1,,12.4128,7.46782e-05,140.355,0.00481864,0.2129,17.55,4.505,0.259,111.8,6.032,18.63,1.422,1.192,934.0,83.0,,,5945.0,120.0,4.2,0.14,1.346,0.233
7431838,3,,3.03698,9.95384e-06,134.542,0.001826,0.7025,0.4878,1.804,0.0635,37.97,2.681,16.48,1.349,0.1575,2340.0,697.0,,,8421.0,362.0,4.11,0.36,2.037,1.2
9351622,1,,0.504319,8.84019e-06,131.892,0.000757302,0.7175,0.232,1.5,0.1501,29.96,3.311,12.84,2.233,0.1888,5260.0,1030.0,,,7652.0,293.0,3.58,0.32,3.784,1.452
3747641,1,,4.8186,8.74469e-05,133.686,0.0141749,0.6856,1.445,14.28,6.113,156.7,16.54,9.517,1.069,0.4498,965.0,170.0,,,5635.0,187.0,4.57,0.22,0.804,0.278
4680002,3,,0.578549,1.31812e-05,132.046,0.00364489,0.2958,18.04,2.428,4.382,104.3,16.24,10.94,4.438,5.125,5030.0,1200.0,,,7192.0,403.0,3.47,0.41,4.3,1.991
9183378,1,,3.38559,1.16136e-05,133.969,0.00211162,0.7005,1.001,1.942,0.1039,119.2,8.579,15.75,1.729,0.5265,1480.0,354.0,,,5718.0,171.0,4.07,0.31,1.48,0.704
6228201,1,,2.21765,6.14054e-06,133.184,0.00125934,0.8986,0.2291,1.869,0.05895,56.2,3.329,20.72,2.969,0.5171,3140.0,532.0,,,7963.0,318.0,3.69,0.27,3.399,1.117
6691244,3,,7.91183,9.25884e-05,131.989,0.00905118,0.5303,4.172,9.714,0.2564,176.4,17.76,10.63,2.668,1.32,1550.0,475.0,,,7705.0,311.0,4.1,0.36,1.927,1.174
9458613,4,,13.1756,4.97545e-05,143.677,0.00296374,0.6658,0.9595,6.693,0.3487,278.6,7.401,38.77,2.991,0.7353,1010.0,121.0,,,5900.0,120.0,4.02,0.18,1.694,0.399
9911112,1,,1.16683,2.07847e-07,131.914,5.00417e-05,0.9819,0.03257,1.98,0.004321,15730.0,51.18,493.0,43.37,5.053,3460.0,783.0,,,8982.0,404.0,4.11,0.31,2.123,0.943
6949061,1,,8.96847,2.79602e-05,139.395,0.00243636,0.1359,25.55,4.401,0.3062,241.1,6.855,36.35,2.114,1.705,1020.0,100.0,,,5808.0,123.0,4.18,0.13,1.374,0.262
6543496,1,,1.64897,2.76949e-05,132.736,0.00752159,0.4874,3.835,5.509,3.264,24.36,3.713,6.871,1.362,0.7194,2430.0,669.0,,,5798.0,195.0,3.69,0.54,2.697,1.473
6864859,2,,40.8779,0.0,163.428,0.0,0.1,0.0,7.5,0.0,255000.0,0.0,-1.0,94.25,0.0,916.0,0.0,,,6807.0,294.0,3.85,0.27,2.59,0.88
7215607,1,,0.667235,8.45928e-05,131.568,0.0182862,0.2643,44.77,4.919,62.31,2.313,1.921,1.413,0.2821,0.621,3130.0,790.0,,,6790.0,213.0,4.06,0.29,1.828,0.915
4142789,3,,0.505255,0.0,131.867,0.0,0.1,0.0,1.5,0.0,175.6,0.0,-1.0,0.711,0.0,1630.0,0.0,,,5135.0,183.0,4.74,0.04,0.528,0.03
6881829,1,,5.47223,0.000194531,131.629,0.0288793,0.9126,0.09834,15.56,5.343,72.52,5.836,12.27,0.8252,0.09174,951.0,210.0,,,5775.0,172.0,4.56,0.29,0.81,0.355
12216278,1,,2.01949,8.13932e-06,132.928,0.00238558,0.4247,8.129,3.538,0.5143,229.7,11.98,22.13,1.452,1.324,1430.0,295.0,,,5884.0,197.0,4.48,0.28,0.944,0.384
7631194,1,,0.811391,5.10422e-06,131.877,0.000545291,0.4015,2.551,0.9272,0.02705,69.63,4.837,19.11,6.554,2.225,4570.0,385.0,,,4897.0,114.0,2.68,0.03,7.782,1.261
11713981,1,,4.27563,6.31898e-05,131.92,0.0097154,0.6138,1.457,13.58,5.03,28.8,4.579,6.207,0.9547,0.252,1630.0,395.0,,,6638.0,256.0,4.06,0.26,1.692,0.812
11568224,1,,0.881926,3.15298e-06,132.042,0.000486835,0.9003,0.1956,0.9383,0.07844,317.2,14.96,31.31,1.918,0.3233,1960.0,389.0,,,6168.0,188.0,4.48,0.28,0.911,0.357
9653622,1,,19.0054,4.6057e-05,144.158,0.00210236,0.3,6.808,1.23,0.1275,514.3,28.08,20.52,2.393,1.019,759.0,172.0,,,6347.0,222.0,4.42,0.29,1.036,0.464
7798339,4,,1.66599,1.35506e-05,132.617,0.00256639,0.08141,40.69,5.047,2.479,40.35,5.08,10.24,1.497,0.8856,2580.0,324.0,,,6878.0,165.0,3.91,0.16,2.335,0.574
3733346,1,,0.569862,3.12826e-06,131.678,0.000328504,0.5527,0.6888,1.094,0.02391,497.0,19.49,37.68,5.001,0.4944,3590.0,696.0,,,6746.0,257.0,3.9,0.32,2.139,0.814
3560660,1,,0.520157,7.04981e-06,131.587,0.00122264,0.3089,6.079,1.573,0.5101,63.51,5.688,15.88,2.311,0.7542,5100.0,1180.0,,,8928.0,384.0,3.91,0.23,2.818,1.28
2987660,2,,0.904939,1.383e-05,132.327,0.0060828,0.07454,90.64,5.193,19.03,125.1,18.82,9.165,4.245,5.076,4200.0,743.0,,,7524.0,300.0,3.61,0.27,3.755,1.293
9550886,3,,0.507146,1.26362e-05,131.571,0.00123268,0.3,8.231,1.343,0.4255,57.58,8.076,12.74,2.11,0.9804,4500.0,693.0,,,7721.0,310.0,3.86,0.23,2.715,0.807
2857323,1,,0.548548,4.48966e-05,131.906,0.0188164,0.05975,579.0,1.789,10.97,10.11,7.324,1.658,0.6687,3.872,3980.0,1290.0,,,7956.0,326.0,4.07,0.37,2.072,1.33
7620654,1,,0.795495,1.87974e-05,131.586,0.00275484,0.1006,50.77,2.498,2.094,21.09,5.382,5.126,0.7069,0.623,2920.0,597.0,,,7082.0,235.0,4.12,0.23,1.52,0.613
6967430,1,,2.00384,1.50561e-05,132.796,0.0037322,0.1001,96.19,2.26,0.2796,54.52,6.681,9.671,0.7576,1.539,1520.0,348.0,,,6045.0,194.0,4.44,0.3,1.028,0.467
6197810,1,,7.05341,8.9918e-05,132.359,0.00982339,0.276,6.221,15.57,2.4,49.08,3.077,15.87,1.311,0.6729,1170.0,396.0,,,5053.0,128.0,3.82,0.77,1.907,1.287
10514429,1,,20.7195,8.77906e-05,143.291,0.00369624,0.5519,3.225,3.971,0.4146,308.1,16.73,18.6,2.477,1.367,790.0,67.3,,,5837.0,109.0,4.14,0.14,1.366,0.227
4847832,2,,30.9604,0.0,139.426,0.0,0.1,0.0,4.5,0.0,394700.0,0.0,-1.0,46.27,0.0,500.0,0.0,,,5197.0,272.0,4.48,0.47,0.848,0.6
4842166,3,,0.583217,1.10058e-05,131.848,0.00380966,0.6811,4.211,2.32,5.673,89.97,12.82,9.939,1.715,1.437,3410.0,1280.0,,,7492.0,300.0,4.18,0.42,1.692,1.26
5896353,1,,1.27169,6.61097e-06,131.65,0.0023968,0.7,1.421,4.3,2.814,103.7,5.637,20.91,3.374,1.242,2990.0,852.0,,,6197.0,229.0,3.61,0.55,3.097,1.751
5894549,2,,1.27605,1.05683e-05,131.659,0.00354104,0.6402,2.188,4.403,3.291,66.59,5.837,13.32,1.237,0.5619,2140.0,728.0,,,6415.0,267.0,4.23,0.37,1.437,0.969
11391957,1,,8.35391,1.33672e-05,138.216,0.00119691,0.4582,3.501,2.264,0.3093,1019.0,25.92,40.82,2.538,1.183,789.0,160.0,,,5592.0,164.0,4.58,0.25,0.782,0.313
10536593,2,,1.03971,1.61154e-05,132.194,0.00548878,0.8952,0.6156,3.323,7.55,10.06,1.233,9.726,0.9263,0.4157,3130.0,659.0,,,6754.0,265.0,3.8,0.35,2.519,1.04
11454341,1,,459.278,0.0144102,260.297,0.0245057,0.7514,1.501,12.22,1.458,104.4,66.82,2.58,24.21,18.73,730.0,171.0,,,4091.0,148.0,1.93,0.3,21.59,9.991
